"geneName","teName","pvalue","coef","padj","pair","kznf_age","te_age","count","repFamily"
"ZNF221","L1MA7",0.0425967597826244,-0.426152991986184,0.19978658479763,"ZNF221-L1MA7","old","old","old-old","L1"
"ZNF221","L1MC2",0.0188527997568458,-0.485496449673051,0.127756486095964,"ZNF221-L1MC2","old","old","old-old","L1"
"ZNF221","L1MD1",0.00158217813381051,-0.620529020692574,0.032781002024744,"ZNF221-L1MD1","old","old","old-old","L1"
"ZNF221","L1MD",0.0162327502043836,-0.495391343952228,0.117470813929511,"ZNF221-L1MD","old","old","old-old","L1"
"ZNF221","L1PB4",0.0158136874793727,-0.497092582679174,0.115812467137086,"ZNF221-L1PB4","old","old","old-old","L1"
"ZNF233","HAL1",0.00888343330137025,-0.532618714875673,0.0847867137559235,"ZNF233-HAL1","old","old","old-old","L1"
"ZNF233","HUERS-P2-int",0.0297689758973293,-0.453454079535656,0.164133959734274,"ZNF233-HUERS-P2-int","old","old","old-old","ERV1"
"ZNF233","L1M4b",0.0171170224390414,-0.491915567953348,0.120973109590454,"ZNF233-L1M4b","old","old","old-old","L1"
"ZNF233","MER4B-int",0.0291122721660166,-0.455087395581651,0.162142808047312,"ZNF233-MER4B-int","old","old","old-old","ERV1"
"ZNF761","Charlie16a",0.0134469031851971,-0.507456433102251,0.106088573626172,"ZNF761-Charlie16a","young","old","young-old","hAT-Charlie"
"ZNF761","Charlie21a",0.0139314073092097,-0.505219975546763,0.10808349381558,"ZNF761-Charlie21a","young","old","young-old","hAT-Charlie"
"ZNF761","Charlie5",0.0282638146629597,-0.45724166911664,0.159595872338376,"ZNF761-Charlie5","young","old","young-old","hAT-Charlie"
"ZNF761","Cheshire",0.0195098483685502,-0.483191262643967,0.130088895177084,"ZNF761-Cheshire","young","old","young-old","hAT-Charlie"
"ZNF761","L1ME2z",0.0346192172999931,-0.442203130670662,0.178375911339635,"ZNF761-L1ME2z","young","old","young-old","L1"
"ZNF761","L1ME4a",0.0122487185030054,-0.513284550649037,0.100929136953596,"ZNF761-L1ME4a","young","old","young-old","L1"
"ZNF761","LTR25-int",0.0474949257034173,-0.417436591604034,0.212213544248642,"ZNF761-LTR25-int","young","young","young-young","ERV1"
"ZNF761","LTR33C",0.014252956283601,-0.503770556479886,0.109538720024902,"ZNF761-LTR33C","young","old","young-old","ERVL"
"ZNF761","LTR40a",0.0359042586061471,-0.439433103373222,0.182093367106362,"ZNF761-LTR40a","young","old","young-old","ERVL"
"ZNF761","LTR68",0.00303432015230569,-0.590142428691389,0.0468686592886736,"ZNF761-LTR68","young","old","young-old","ERV1"
"ZNF761","LTR72",0.0199945505931715,-0.481530647681378,0.1317879812682,"ZNF761-LTR72","young","old","young-old","ERV1"
"ZNF761","LTR82A",0.0144119051081985,-0.503063915762204,0.110245814258336,"ZNF761-LTR82A","young","old","young-old","ERVL"
"ZNF761","MER106B",0.000197002207384628,-0.700584532542814,0.0105369520697425,"ZNF761-MER106B","young","old","young-old","hAT-Charlie"
"ZNF761","MER135",0.0258142257091959,-0.463765131235941,0.151736892706308,"ZNF761-MER135","young","old","young-old","DNA"
"ZNF761","MER44D",0.0035779805441038,-0.581955053151792,0.0513033710532329,"ZNF761-MER44D","young","old","young-old","TcMar-Tigger"
"ZNF761","MER47B",0.0427510479909649,-0.425866775179919,0.200172287927831,"ZNF761-MER47B","young","old","young-old","TcMar-Tigger"
"ZNF761","MER4D0",0.0412705764160922,-0.428647262025705,0.196569334017476,"ZNF761-MER4D0","young","old","young-old","ERV1"
"ZNF761","MLT1H2",0.0404713547765507,-0.430180930500256,0.194495738674826,"ZNF761-MLT1H2","young","old","young-old","ERVL-MaLR"
"ZNF761","MSTB1-int",0.00458713186627591,-0.569199742826402,0.0588599318245767,"ZNF761-MSTB1-int","young","old","young-old","ERVL-MaLR"
"ZNF761","MSTD",0.00367458810466834,-0.580611399870102,0.0520124237759791,"ZNF761-MSTD","young","old","young-old","ERVL-MaLR"
"ZNF761","MamGypLTR2b",0.0156675578920025,-0.497694445572511,0.115249776058069,"ZNF761-MamGypLTR2b","young","old","young-old","Gypsy"
"ZNF761","MamRep434",0.0051251695286285,-0.563338558675067,0.0626343202862603,"ZNF761-MamRep434","young","old","young-old","TcMar-Tigger"
"ZNF761","Tigger13a",0.00555282856096701,-0.559036469275005,0.0654440508971113,"ZNF761-Tigger13a","young","old","young-old","TcMar-Tigger"
"ZNF761","Zaphod3",0.00397249758214705,-0.576647083070644,0.0543066077875617,"ZNF761-Zaphod3","young","old","young-old","hAT-Tip100"
"ZNF714","LOR1a",0.0405421194993094,-0.430044182219233,0.194656207241999,"ZNF714-LOR1a","young","old","young-old","ERV1"
"ZNF714","LTR22A",0.0170715870162153,-0.492090560823747,0.120786367710472,"ZNF714-LTR22A","young","young","young-young","ERVK"
"ZNF714","LTR65",0.0397790608858903,-0.431528744213175,0.192731723406785,"ZNF714-LTR65","young","old","young-old","ERV1"
"ZNF714","LTR85c",0.047574613777965,-0.417300702875845,0.212370658917461,"ZNF714-LTR85c","young","old","young-old","Gypsy"
"ZNF714","MER57B1",0.0203883284847825,-0.48020532349056,0.133245767473774,"ZNF714-MER57B1","young","young","young-young","ERV1"
"ZNF714","MER92B",0.0402681436429112,-0.430574669088864,0.194011434745468,"ZNF714-MER92B","young","old","young-old","ERV1"
"ZNF714","MER9a1",0.0482380148765075,-0.416176254046655,0.214083041153034,"ZNF714-MER9a1","young","young","young-young","ERVK"
"ZNF714","MLT1E2",0.0318700699931133,-0.448413952327344,0.170407313024402,"ZNF714-MLT1E2","young","old","young-old","ERVL-MaLR"
"ZNF714","MLT1K",0.0420676869683478,-0.427140669651696,0.198503095305537,"ZNF714-MLT1K","young","old","young-old","ERVL-MaLR"
"ZNF714","SVA_F",0.0266215938081973,-0.461562350413765,0.154354988559809,"ZNF714-SVA_F","young","young","young-young","SVAs"
"ZNF394","L1MB1",0.0317942125991666,-0.448591257048932,0.170183258041135,"ZNF394-L1MB1","young","old","young-old","L1"
"ZNF382","Tigger1a_Mars",0.00635641381452133,-0.551650817233944,0.0705194287881839,"ZNF382-Tigger1a_Mars","old","old","old-old","TcMar-Tigger"
"ZNF577","Charlie16a",0.000195515503568844,-0.700836000039275,0.0105077050123153,"ZNF577-Charlie16a","old","old","old-old","hAT-Charlie"
"ZNF577","Charlie21a",9.10982977292579e-05,-0.724955757291046,0.00700276401126618,"ZNF577-Charlie21a","old","old","old-old","hAT-Charlie"
"ZNF577","Charlie23a",0.00156706209288747,-0.620955005047063,0.0326163188615915,"ZNF577-Charlie23a","old","old","old-old","hAT-Charlie"
"ZNF577","Charlie4",0.000857227624530669,-0.646556787503724,0.0233601451160418,"ZNF577-Charlie4","old","old","old-old","hAT-Charlie"
"ZNF577","Eulor1",0.0106843596904102,-0.521642993104628,0.093782539210357,"ZNF577-Eulor1","old","old","old-old","DNA"
"ZNF577","Kanga1",0.0299997116138114,-0.452887015295125,0.1648747773816,"ZNF577-Kanga1","old","old","old-old","TcMar-Tc2"
"ZNF577","Kanga1c",0.00560773222368934,-0.55850439215322,0.0658308931514162,"ZNF577-Kanga1c","old","old","old-old","TcMar-Tc2"
"ZNF577","L1MC5",0.00294364198228225,-0.591626684254491,0.0461586960229005,"ZNF577-L1MC5","old","old","old-old","L1"
"ZNF577","L1MEg2",0.00412038791224894,-0.574771150407204,0.0553740170813777,"ZNF577-L1MEg2","old","old","old-old","L1"
"ZNF577","LTR22",0.000532050564646927,-0.665291029334083,0.0179644739192365,"ZNF577-LTR22","old","young","old-young","ERVK"
"ZNF577","LTR22C",0.0301930887862495,-0.45241443159383,0.165465373167283,"ZNF577-LTR22C","old","young","old-young","ERVK"
"ZNF577","LTR33C",0.000189035440329241,-0.701951838317533,0.01030830496803,"ZNF577-LTR33C","old","old","old-old","ERVL"
"ZNF577","LTR3B",0.0280821050351399,-0.457709728757484,0.158987578256111,"ZNF577-LTR3B","old","young","old-young","ERVK"
"ZNF577","LTR48B",0.0110857719492808,-0.519406946419786,0.0956276406998719,"ZNF577-LTR48B","old","old","old-old","ERV1"
"ZNF577","LTR72",0.00407758068151954,-0.575308251259254,0.0550769607442868,"ZNF577-LTR72","old","old","old-old","ERV1"
"ZNF577","LTR88a",0.0492169292447841,-0.414538783884588,0.216521075652295,"ZNF577-LTR88a","old","old","old-old","Gypsy"
"ZNF577","MADE2",0.000477588038274398,-0.669362190418705,0.016905736658835,"ZNF577-MADE2","old","old","old-old","TcMar-Mariner"
"ZNF577","MER103C",0.0241093144369068,-0.468604347892765,0.146167262198651,"ZNF577-MER103C","old","old","old-old","hAT-Charlie"
"ZNF577","MER104",0.0459099388533082,-0.420177030157819,0.20826897213984,"ZNF577-MER104","old","old","old-old","TcMar-Tc2"
"ZNF577","MER106B",1.58960538157609e-06,-0.820979082892379,0.000908214255831498,"ZNF577-MER106B","old","old","old-old","hAT-Charlie"
"ZNF577","MER112",0.031043298338048,-0.450364770706362,0.167947036327423,"ZNF577-MER112","old","old","old-old","hAT-Charlie"
"ZNF577","MER44A",0.00419264175083595,-0.573875117192348,0.0559601413727415,"ZNF577-MER44A","old","old","old-old","TcMar-Tigger"
"ZNF577","MER44D",0.0467493617938095,-0.418716648689753,0.210313050461145,"ZNF577-MER44D","old","old","old-old","TcMar-Tigger"
"ZNF577","MER47B",0.00114379862619094,-0.634596992802164,0.0273751776388842,"ZNF577-MER47B","old","old","old-old","TcMar-Tigger"
"ZNF577","MER49",0.0310115321083079,-0.450440544438048,0.167844115422492,"ZNF577-MER49","old","old","old-old","ERV1"
"ZNF577","MER5A",0.0304452243023679,-0.451801854390347,0.16623790414492,"ZNF577-MER5A","old","old","old-old","hAT-Charlie"
"ZNF577","MER5B",0.00960073682753028,-0.528044826821648,0.088436815996846,"ZNF577-MER5B","old","old","old-old","hAT-Charlie"
"ZNF577","MER61-int",0.0211848708482487,-0.47758638775343,0.136062839789744,"ZNF577-MER61-int","old","young","old-young","ERV1"
"ZNF577","MER63C",0.00977844294427045,-0.526955445882167,0.0892878338705344,"ZNF577-MER63C","old","old","old-old","hAT-Blackjack"
"ZNF577","MER6C",0.0295638192455872,-0.453961225412774,0.16347453389444,"ZNF577-MER6C","old","old","old-old","TcMar-Tigger"
"ZNF577","MER91C",5.43938893757779e-05,-0.739959608086449,0.00537478854575138,"ZNF577-MER91C","old","old","old-old","hAT-Tip100"
"ZNF577","MER94",0.00869834481127884,-0.533848326834211,0.0837545172010769,"ZNF577-MER94","old","old","old-old","hAT-Blackjack"
"ZNF577","MLT1E1",0.0485443401548608,-0.415661095890636,0.214840444052366,"ZNF577-MLT1E1","old","old","old-old","ERVL-MaLR"
"ZNF577","MSTD-int",0.000903332592237419,-0.64442103543286,0.0239816184616097,"ZNF577-MSTD-int","old","old","old-old","ERVL-MaLR"
"ZNF577","MSTD",0.000188974835935725,-0.701962429947832,0.01030830496803,"ZNF577-MSTD","old","old","old-old","ERVL-MaLR"
"ZNF577","MamRep137",0.00122431871164086,-0.631702438547681,0.0284536243017186,"ZNF577-MamRep137","old","old","old-old","TcMar-Tigger"
"ZNF577","MamRep434",2.5596994446407e-06,-0.811906964444401,0.0011301394674045,"ZNF577-MamRep434","old","old","old-old","TcMar-Tigger"
"ZNF577","Plat_L3",0.0247192277233029,-0.466842547990125,0.148111859928478,"ZNF577-Plat_L3","old","old","old-old","CR1"
"ZNF577","Tigger10",0.00110153278561446,-0.636186765572868,0.0267919050971873,"ZNF577-Tigger10","old","old","old-old","TcMar-Tigger"
"ZNF577","Tigger12A",0.0123041393319405,-0.513004892151829,0.101166605896345,"ZNF577-Tigger12A","old","old","old-old","TcMar-Tigger"
"ZNF577","Tigger12c",0.00204191574956546,-0.608982928348825,0.037650679400177,"ZNF577-Tigger12c","old","old","old-old","TcMar-Tigger"
"ZNF577","Tigger13a",0.00102275302563285,-0.639294607388149,0.025737386770346,"ZNF577-Tigger13a","old","old","old-old","TcMar-Tigger"
"ZNF577","Tigger15a",0.00524265436240553,-0.562127690192377,0.0633891404640886,"ZNF577-Tigger15a","old","old","old-old","TcMar-Tigger"
"ZNF577","Tigger2a",0.000611729599916734,-0.659938856986466,0.0194507211426747,"ZNF577-Tigger2a","old","old","old-old","TcMar-Tigger"
"ZNF577","Tigger3c",0.000364550256295841,-0.679283609782618,0.0145332634740465,"ZNF577-Tigger3c","old","old","old-old","TcMar-Tigger"
"ZNF577","Tigger4a",0.0223438345210111,-0.473914163201525,0.140093035238972,"ZNF577-Tigger4a","old","old","old-old","TcMar-Tigger"
"ZNF577","Tigger4b",0.000356862174644905,-0.680051146307513,0.0143658729460126,"ZNF577-Tigger4b","old","old","old-old","TcMar-Tigger"
"ZNF577","X6A_LINE",0.0278414774459582,-0.458333286249884,0.158233990565647,"ZNF577-X6A_LINE","old","old","old-old","CR1"
"ZNF589","L1MA5A",0.000354895763025025,-0.680249755985147,0.0143351028596794,"ZNF589-L1MA5A","old","old","old-old","L1"
"ZNF12","AluSc5",0.00659906831283183,-0.549573934920833,0.071953521196474,"ZNF12-AluSc5","old","old","old-old","Alu"
"ZNF12","AluSc8",0.00983773061624613,-0.526595630297873,0.0895869979030836,"ZNF12-AluSc8","old","old","old-old","Alu"
"ZNF12","AluYa5",0.0105464884403875,-0.522426952419574,0.0931445523639357,"ZNF12-AluYa5","old","young","old-young","Alu"
"ZNF12","AluYb8",0.0103908209344652,-0.523322309260835,0.0923726328245203,"ZNF12-AluYb8","old","young","old-young","Alu"
"ZNF12","AluYg6",0.00807671439450663,-0.538143043911015,0.0804114030053307,"ZNF12-AluYg6","old","young","old-young","Alu"
"ZNF12","AluYk12",0.0275462846168456,-0.459104145393803,0.157287793420451,"ZNF12-AluYk12","old","young","old-young","Alu"
"ZNF12","AluYk4",0.0251418473225503,-0.465642104024995,0.149553892393006,"ZNF12-AluYk4","old","young","old-young","Alu"
