"geneName","teName","pvalue","coef","padj","pair"
"ZNF195","AluYa5",0.01108674089665,-0.397505796256822,0.0232508403505529,"ZNF195-AluYa5"
"ZNF195","AluYd8",0.000498960518730715,-0.525411826377507,0.00154512482014018,"ZNF195-AluYd8"
"ZNF195","AluYg6",0.01303432408821,-0.389290415437621,0.0267672860404866,"ZNF195-AluYg6"
"ZNF195","AluYk12",0.000181097318263774,-0.558354626191407,0.000634444348381882,"ZNF195-AluYk12"
"ZNF195","AluYk4",0.000113093291020697,-0.572563773736157,0.000420612369262849,"ZNF195-AluYk4"
"ZNF586","AluYa5",0.0155361965959377,-0.380146347277975,0.0311813105096944,"ZNF586-AluYa5"
"ZNF586","AluYa8",0.0137775875118042,-0.386428885917194,0.0280862829989796,"ZNF586-AluYa8"
"ZNF586","AluYd8",0.000290272017678489,-0.543441386017141,0.000960891182613702,"ZNF586-AluYd8"
"ZNF586","AluYg6",0.0171781441320511,-0.374801366852155,0.0340197655400823,"ZNF586-AluYg6"
"ZNF586","AluYk12",0.0310297557489197,-0.341505980326042,0.0568728157520538,"ZNF586-AluYk12"
"ZNF586","AluYk4",0.000577060835896648,-0.520395362121473,0.00175526144677509,"ZNF586-AluYk4"
"ZNF549","AluYa5",4.07171040928619e-08,-0.742762776161271,4.66090543075455e-07,"ZNF549-AluYa5"
"ZNF549","AluYa8",2.19189847942757e-07,-0.714890059691435,1.91444896891267e-06,"ZNF549-AluYa8"
"ZNF549","AluYb9",0.0100020629193933,-0.402630817829859,0.0212507475776101,"ZNF549-AluYb9"
"ZNF549","AluYd8",1.91000488069652e-07,-0.717299857579882,1.70363556841768e-06,"ZNF549-AluYd8"
"ZNF549","AluYh9",0.000841033246691374,-0.507030484953393,0.00244107557602647,"ZNF549-AluYh9"
"ZNF549","AluYk12",7.10487978364365e-07,-0.693262757018821,5.1784352543662e-06,"ZNF549-AluYk12"
"ZNF557","AluYa5",0.00194718976280774,-0.475138510404828,0.00508990736654129,"ZNF557-AluYa5"
"ZNF557","AluYa8",6.7365265842423e-05,-0.587479814489054,0.000267252111121752,"ZNF557-AluYa8"
"ZNF557","AluYd8",0.000202385533241909,-0.554904251035488,0.00069955802121327,"ZNF557-AluYd8"
"ZNF557","AluYg6",0.000173068785108534,-0.559751589389439,0.00060944455456507,"ZNF557-AluYg6"
"ZNF557","AluYh9",0.0357530913129347,-0.333013559681821,0.0643046169929461,"ZNF557-AluYh9"
"ZNF557","AluYk12",1.30632204173947e-05,-0.630334377827821,6.36184898726751e-05,"ZNF557-AluYk12"
"ZNF557","AluYk4",7.18984818907544e-06,-0.644482308749327,3.7865134968349e-05,"ZNF557-AluYk4"
"ZNF337","AluYa5",0.00016100675081389,-0.561964413897401,0.000572280314176527,"ZNF337-AluYa5"
"ZNF337","AluYa8",6.13629248514023e-05,-0.590090902232537,0.000246370790240149,"ZNF337-AluYa8"
"ZNF337","AluYd8",0.000815188373809326,-0.508158864747129,0.0023753867135985,"ZNF337-AluYd8"
"ZNF337","AluYh9",0.0146393635718331,-0.383270451334238,0.0296061599941998,"ZNF337-AluYh9"
